created_at,user_id,username,name,tweet,language,replies_count,retweets_count,likes_count,link
2020-10-22 01:32:31 India Standard Time,"1,1007814534477E+018",dougemhoffstan,Doug Emhoff Stan,"@generalunite Ma, you wanna go to war with the same people bringing us the COVID vaccine? 😕",en,1,0,0,https://twitter.com/DougEmhoffStan/status/1319006170946899973
2020-10-22 01:32:11 India Standard Time,65700868,windsong58,Carole Sanders.......and Omran.,How obesity could create problems for a COVID vaccine  https://t.co/5wqgCVofyH,en,0,0,0,https://twitter.com/WINDSONG58/status/1319006085882269697
2020-10-22 01:31:50 India Standard Time,36972878,dawnskiss,Dawn Lightsey,"Brazilian Volunteer in Clinical Trials of Oxford Anti-Covid Vaccine Dies, Health Authority Says:  https://t.co/qsETwrXili via @SputnikInt",en,0,1,1,https://twitter.com/DawnsKiss/status/1319005997696872449
2020-10-22 01:31:44 India Standard Time,"1,2487750383142E+018",yeshealthplease,Yes Health Please,Volunteer in Oxford COVID vaccine test dies in Brazil: officials  https://t.co/PW4sBwxDD2,en,0,0,0,https://twitter.com/yeshealthplease/status/1319005971042140160
2020-10-22 01:31:23 India Standard Time,174022704,zlabiz,Zla Official,"Oxford Developed Covid Vaccine, Then Scholars Clashed Over Money – The Wall Street Journal",en,0,0,0,https://twitter.com/zlabiz/status/1319005883259469824
2020-10-22 01:30:58 India Standard Time,65788618,missrania001,MissRania,@Independent Covid vaccine?,en,0,0,0,https://twitter.com/MissRania001/status/1319005781249937414
2020-10-22 01:30:53 India Standard Time,10793912,monikakovacs,Monika Kovacs,AstraZeneca shares turn negative after Brazilian health authority says volunteer in Covid vaccine study dies  https://t.co/9Gh5BUwIZF,en,0,0,0,https://twitter.com/MonikaKovacs/status/1319005759812882438
2020-10-22 01:30:30 India Standard Time,85061646,sincerelygypsy,Gypsy 🌻,Brazilian Volunteer for AstraZeneca Covid vaccine study dies.     https://t.co/kcPX2Qq3tU,en,0,0,0,https://twitter.com/SincerelyGypsy/status/1319005663897452544
2020-10-22 01:30:20 India Standard Time,20512439,physorg_health,Medical Xpress,#Volunteer in Oxford COVID #vaccine test dies in Brazil: officials  https://t.co/pkuD8zcr1S,en,0,0,0,https://twitter.com/physorg_health/status/1319005622097055750
2020-10-22 01:30:04 India Standard Time,"9,68131723325329E+017",vanishingpoin_t,Vanishing Point,@ZFinkelstien @justfranklin @davidkurten It's reported in almost every news outlet that the man did not receive the Covid vaccine.   https://t.co/BrEoCkeDR7,en,0,0,0,https://twitter.com/VanishingPoin_t/status/1319005551452356609
2020-10-22 01:29:46 India Standard Time,"1,24145012755188E+018",covid19blue,Samantha Montgomery,One of the volunteer in the AstraZeneca dies in the Covid vaccine trial in Brazil.  https://t.co/2j4zV98mya  https://t.co/jTHNNOozvS,en,0,0,0,https://twitter.com/Covid19Blue/status/1319005477167091719
2020-10-22 01:29:24 India Standard Time,2359572913,sabrinawsb,Sabrina Cupit,CDC says Covid vaccine still expected by the end of the year in limited quantity,en,0,1,0,https://twitter.com/SabrinaWSB/status/1319005385152434176
2020-10-22 01:29:02 India Standard Time,"1,09363533329029E+018",pip_digital,PIP Digital,"Google Facing Antitrust Charges, UK Covid Vaccine Trial, Nigeria Protests - Up First  https://t.co/lHCkEl2DbG --&gt;  https://t.co/WTBbxDUlgY Us:  https://t.co/WTBbxDUlgY  https://t.co/sB9H4fQ7H3",en,0,1,0,https://twitter.com/pip_digital/status/1319005292605046784
2020-10-22 01:28:51 India Standard Time,"1,25562914056205E+018",6newsau,6 News Australia,"#BREAKING: A volunteer in a Brazilian clinical trial of the COVID-19 vaccine, which is being developed by AstraZeneca and Oxford University, has died.   MORE:  https://t.co/P6ztEzGsiQ  #6NewsAU #Vaccine #COVIDVaccine  https://t.co/4XeiFy70eE",en,0,6,9,https://twitter.com/6NewsAU/status/1319005248334163968
2020-10-22 01:28:43 India Standard Time,19085230,chicagobars,Chicago Bars,"Channel 2,5,7, and 9 right now during @GovPritzker &amp; @IDPH press conference on Covid vaccine &amp; mitigations. 🤦‍♂️🤷‍♂️  https://t.co/C87hAAf5iV",en,4,2,14,https://twitter.com/chicagobars/status/1319005212003213313
2020-10-22 01:27:20 India Standard Time,"9,29002097273725E+017",swani741,swani74,"@boriquagato Realize this liability free gravy train has been the case since 1986, only worsening w/ new indemnifications for Covid vaccine. This corporate welfare/govt. protection creates perverse incentives to cut corners on safety/ vaccinate more than necessary.  https://t.co/9klhL4D7SK",en,0,0,0,https://twitter.com/swani741/status/1319004867369762818
2020-10-22 01:27:05 India Standard Time,"1,00471734435314E+018",provincetownba2,Provincetown Banner,USA TODAY's experts say securing a COVID vaccine in record time could be easy. Distributing it won't be.  https://t.co/vPRwYvbcf9,en,0,0,0,https://twitter.com/ProvincetownBa2/status/1319004803675148288
2020-10-22 01:26:52 India Standard Time,981449922,taxgirl427,Boston Gilmore Girl,AstraZeneca shares down after death reported in Brazil Covid vaccine study  https://t.co/EGkxuqoq1U,en,0,0,0,https://twitter.com/taxgirl427/status/1319004747802775562
2020-10-22 01:26:09 India Standard Time,"1,12181026038008E+018",itsme232065066,itsme2,AstraZeneca (a British-Swedish company) shares turn negative after Brazilian health authority says volunteer in Covid vaccine study dies  https://t.co/YYfzl4RVGR,en,0,0,0,https://twitter.com/itsme232065066/status/1319004565614825473
2020-10-22 01:25:06 India Standard Time,36768094,hinghamjournal,Hingham Journal,USA TODAY's experts say securing a COVID vaccine in record time could be easy. Distributing it won't be.  https://t.co/IomqeJlkv6,en,0,0,0,https://twitter.com/HinghamJournal/status/1319004304221622279
2020-10-22 01:24:27 India Standard Time,1227906762,yanzhonghuang,Yanzhong Huang,"Watching this BBC video, showing how people in the city of Yiwu (rumor has it that it predicted accurately Trump's 2016 election victory) are eager to receive the experimental covid vaccine.",en,0,0,0,https://twitter.com/YanzhongHuang/status/1319004138865295360
2020-10-22 01:24:22 India Standard Time,18639738,tunkuv,Tunku  Varadarajan,"Big Pharma, big money, big egos and a 900-year-old university: Inside Oxford’s deal to make a Covid vaccine  https://t.co/3tS7kFkeBB via @WSJ",en,0,2,1,https://twitter.com/tunkuv/status/1319004118279737350
2020-10-22 01:24:12 India Standard Time,1532993052,theonebreanna,the salty in quarantine,Has anyone else been thinking a lot about how even when we do finally get a COVID vaccine there’s gonna be this huge anti-vaxxer push against it,en,0,0,3,https://twitter.com/theonebreanna/status/1319004076709834753
2020-10-22 01:24:10 India Standard Time,19085230,chicagobars,Chicago Bars,"Welp @ABC7Chicago cutting away from @GovPritzker Covid vaccine Q&amp;A early and, as of 2:50pm neither 2,5,9, or 11 in Chicago showing it at all certainly suggests it will be an uphill battle to engage the public much more....",en,5,5,42,https://twitter.com/chicagobars/status/1319004070242361347
2020-10-22 01:23:55 India Standard Time,"1,2635573868427E+018",joycesomalley2,Joyce S O'Malley,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury  https://t.co/7EycCV12jz",en,0,0,0,https://twitter.com/JoyceSOMalley2/status/1319004004207083520
2020-10-22 01:23:53 India Standard Time,"1,28460238245059E+018",the_trxth,Spreading Truth📖,"Also, forgot to mention:   The COVID Vaccine is coming in 2021, the year of the Ox, because of course it is",en,1,5,10,https://twitter.com/The_Trxth/status/1319003997584478209
2020-10-22 01:23:07 India Standard Time,103375095,aclassicliberal,Old Whig 🇺🇲🇸🇪🇫🇮🇪🇪🇦🇹,"@TheAmishDude @JScouv @KevinKay500bee When I saw the statistics on the 2017/18 flu epidemic (45 mn infected, 810,000 in hospital, 61,000 dead), 38% vaccinated but only reduced deaths/hospital admissions by ~10%=~25% effect, I was hesitant about an effective  (50-75%) Covid vaccine.  https://t.co/9PM1heTEkT",en,2,0,0,https://twitter.com/aClassicLiberal/status/1319003802972917765
2020-10-22 01:22:47 India Standard Time,"1,15177602848383E+018",xixellonjass,🖤,"they are reporting the man waiting to be vaccined as ""man dies of covid vaccine"". if you need a further reminder about not trusting ANY type of media i dont know what to tell you. they truly rae parasites and we should get rid of them, mainstream or social.asap.",en,0,0,2,https://twitter.com/xixellonjass/status/1319003720730935299
2020-10-22 01:22:47 India Standard Time,34240147,lizsly,Liz Sly,A Brazilian man who volunteered for a covid vaccine trial has died of covid. It turns out he received a placebo.  Everyone who volunteers to be part of the vital work of finding a covid cure or vaccine is a hero. RIP  https://t.co/nE5jamLl8R,en,5,25,68,https://twitter.com/LizSly/status/1319003718407327744
2020-10-22 01:22:05 India Standard Time,17370228,newtontab,Newton TAB,USA TODAY's experts say securing a COVID vaccine in record time could be easy. Distributing it won't be.  https://t.co/a6Rx1L0rGb,en,0,0,0,https://twitter.com/newtontab/status/1319003543051915271
2020-10-22 01:21:29 India Standard Time,"7,38798585853051E+017",phw94,PHW,"@MetalMickey745 @ManiacGaming9 @kikuandjuju @ericbolling @brianstelter @60Minutes @realDonaldTrump @CBS If it was that easy to ""take action"" on covid, why hasn't enough action been taken to stop the flu. Simple, because it's not that easy, especially on a new strain of virus we learn new things about daily. We're getting a covid vaccine in record time it appears.",en,1,0,0,https://twitter.com/phw94/status/1319003393239691265
2020-10-22 01:21:15 India Standard Time,31844127,kkurbs,Kevin Kurbs,"Planes, trucks and ultracold boxes: Pfizer preps massive COVID vaccine distribution effort  https://t.co/ZMx6FHj33v #pharma  https://t.co/WMPweIhCPp",en,0,0,0,https://twitter.com/KKurbs/status/1319003336566362118
2020-10-22 01:20:40 India Standard Time,93142657,john_bresnahan,John T. Bresnahan,"$AZN $MRK... interesting background here which just pushes me more towards $BNTX + $PFE   Big Pharma, big money, big egos and a 900-year-old university: Inside Oxford’s deal to make a Covid vaccine  https://t.co/w7sRp7GGMf",en,0,0,2,https://twitter.com/john_bresnahan/status/1319003189107150854
2020-10-22 01:20:36 India Standard Time,185266179,brady_hoke4real,#WakeUpAmerica,Cucked leftists will be piled high after they line up like lemmings for their FREE Covid Shots... And Weak conservative Followers.  AstraZeneca shares turn negative after Brazilian health authority says volunteer in Covid vaccine study dies  https://t.co/OU906j4fx8,en,0,0,1,https://twitter.com/brady_hoke4real/status/1319003171432300544
2020-10-22 01:20:25 India Standard Time,27877262,drtatianaporto5,Dr Tatiana Porto 😷👩🏼‍🔬👩🏼‍🏫 🇬🇧💖🧠,This is quite tricky &gt;&gt; AstraZeneca shares down after death reported in Brazil Covid vaccine study  https://t.co/2CK3HkFAKa,en,0,0,1,https://twitter.com/drtatianaporto5/status/1319003126792441856
2020-10-22 01:19:54 India Standard Time,"1,2001027840764E+018",iadityanishad,Aditya,@OnePlus_IN Covid vaccine,en,0,0,0,https://twitter.com/iadityanishad/status/1319002996303228929
2020-10-22 01:19:51 India Standard Time,"1,20233865737134E+018",giessedoris,Doris Giesse 🇩🇪🇧🇷🇬🇧 official and monitored,"How obesity could create problems for a COVID vaccine!  Os pesquisadores temem que as vacinas possam não ser tão eficazes em pessoas obesas, uma população já altamente vulnerável ao COVID-19!!   https://t.co/6uWXGOkxGl",pt,0,0,0,https://twitter.com/GiesseDoris/status/1319002983137464323
2020-10-22 01:19:11 India Standard Time,3135241,redstate,RedState,King Gavin Newsom Thinks he can Control the COVID Vaccine  https://t.co/XS8tpPNIyE,en,1,8,21,https://twitter.com/RedState/status/1319002814950100992
2020-10-22 01:19:04 India Standard Time,526454051,sandeepvarma15,SandeepVarma,What Will Convince People to Get a COVID Vaccine?  https://t.co/MKhZHozLGt  https://t.co/CWQ0ZtjWsd,en,0,0,0,https://twitter.com/sandeepvarma15/status/1319002783110983681
2020-10-22 01:18:25 India Standard Time,"9,19296549938643E+017",homefryalien,K-Mo says impeach the motherfucker,I only trust a covid vaccine from Pepe.,en,0,0,0,https://twitter.com/homefryalien/status/1319002621823356928
2020-10-22 01:17:48 India Standard Time,80815666,louisefin,Louise Fincham,#covidvaccine  https://t.co/NiTjKdKnWQ,und,0,0,0,https://twitter.com/louisefin/status/1319002465275203585
2020-10-22 01:16:29 India Standard Time,87417495,ceessmit,Cees Smit,AstraZeneca shares down after death reported in Brazilian Covid vaccine study   https://t.co/bc8ENyZd2k,en,0,0,0,https://twitter.com/ceessmit/status/1319002134705283072
2020-10-22 01:14:04 India Standard Time,36765616,cohassetmariner,Cohasset Mariner,USA TODAY's experts say securing a COVID vaccine in record time could be easy. Distributing it won't be.  https://t.co/Yjq4XjR0cS,en,0,0,0,https://twitter.com/CohassetMariner/status/1319001525713252354
2020-10-22 01:13:42 India Standard Time,56655307,sulanwong,Sulan Wong,"Big Pharma, big money, big egos and a 900-year-old university: Inside Oxford’s deal to make a Covid vaccine  https://t.co/ImXXegz2z4 a través de @WSJ",en,0,0,0,https://twitter.com/sulanwong/status/1319001435607080960
2020-10-22 01:12:56 India Standard Time,"7,98678444997415E+017",dankofmark,Mark Elson Dankof,"Brazilian Volunteer in Clinical Trials of Oxford Anti-Covid Vaccine Dies, Health Authority Says - Sputnik International  https://t.co/T3FuFi24cq",en,0,0,1,https://twitter.com/DankofMark/status/1319001243461836801
2020-10-22 01:12:08 India Standard Time,"8,79229057786933E+017",srbnews0,srb news,"Brazilian Volunteer in Clinical Trials of Oxford Anti-Covid Vaccine Dies, Health Authority Says - Sputnik International  https://t.co/Xz44l9x1yk",en,0,0,0,https://twitter.com/srbnews0/status/1319001041749278722
2020-10-22 01:12:03 India Standard Time,13474002,jakespring,Jake Spring,"Brazilian volunteer who died in AstraZeneca vaccine trial was a 28-year-old man in Rio who died from COVID-19, CNN Brasil reports. Reuters source indicates man had not been given COVID vaccine but the control (a meningitis jab). Trial is set to continue.  https://t.co/ClCmovh3Jp",en,2,11,29,https://twitter.com/jakespring/status/1319001021167915008
2020-10-22 01:12:03 India Standard Time,3861362835,jazzmanahn,Jazzmanahn,AstraZeneca shares down after death reported in Brazilian Covid vaccine study @CNBC  https://t.co/YUlwpFuJ5r,en,0,0,0,https://twitter.com/jazzmanahn/status/1319001018156355584
2020-10-22 01:11:20 India Standard Time,1626252470,meanovaltine,𖨆Connor𖨆,"News mentions, “Person during covid vaccine trials DIES” for 3 seconds and then they talk about Trump saying, “not much” for 4.36 hrs.",en,0,0,1,https://twitter.com/MeanOvaltine/status/1319000836836569089
2020-10-22 01:11:10 India Standard Time,"1,30492201396283E+018",jotunnbui,Bergbúi,@EddieLongbridge In 2021 we will have a covid vaccine and no more Özil fanboys  https://t.co/7Q5nfLb0nj,en,0,0,3,https://twitter.com/Jotunnbui/status/1319000796265123842
2020-10-22 01:10:17 India Standard Time,"1,22487541946537E+018",brocqchristine,Christine Le Brocq,"AstraZeneca Covid vaccine trial volunteer dies, but trial will carry on!",en,2,0,0,https://twitter.com/BrocqChristine/status/1319000573505605632
